unit,T_u,scenario_id,type,sensor,param_name,param,dir,timing_p,tau_s,rng_seed,signs,theta_name,theta_value,k,m,theta_low_ratio,degraded,tau_d,delay,n_degraded_cycles,n_transitions,n_reversions,frac_degraded_after_tau_s,saturated_at_tau_s
67,313,noise_T24_b2.0_na_p0.8,noise,T24,beta,2.0,na,0.8,261,1828666426.0,,theta_primary,9.398713684082026,5,7,0.5,True,278.0,17.0,16,2,1,0.3018867924528302,False
67,313,noise_T24_b2.0_na_p0.8,noise,T24,beta,2.0,na,0.8,261,1828666426.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,278.0,17.0,16,2,1,0.3018867924528302,False
67,313,noise_T24_b2.0_na_p0.8,noise,T24,beta,2.0,na,0.8,261,1828666426.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T24_b3.0_na_p0.2,noise,T24,beta,3.0,na,0.2,107,1302596324.0,,theta_primary,9.398713684082026,5,7,0.5,True,118.0,11.0,163,2,1,0.7874396135265701,True
67,313,noise_T24_b3.0_na_p0.2,noise,T24,beta,3.0,na,0.2,107,1302596324.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,118.0,11.0,141,4,2,0.6811594202898551,True
67,313,noise_T24_b3.0_na_p0.2,noise,T24,beta,3.0,na,0.2,107,1302596324.0,,theta_alt2,13.331430435180664,5,7,0.5,True,118.0,11.0,145,4,2,0.7004830917874396,True
67,313,noise_T24_b3.0_na_p0.4,noise,T24,beta,3.0,na,0.4,158,617066449.0,,theta_primary,9.398713684082026,5,7,0.5,True,180.0,22.0,124,2,1,0.7948717948717948,True
67,313,noise_T24_b3.0_na_p0.4,noise,T24,beta,3.0,na,0.4,158,617066449.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,181.0,23.0,123,2,1,0.7884615384615384,True
67,313,noise_T24_b3.0_na_p0.4,noise,T24,beta,3.0,na,0.4,158,617066449.0,,theta_alt2,13.331430435180664,5,7,0.5,True,181.0,23.0,120,2,1,0.7692307692307693,True
67,313,noise_T24_b3.0_na_p0.6,noise,T24,beta,3.0,na,0.6,210,1254739709.0,,theta_primary,9.398713684082026,5,7,0.5,True,211.0,1.0,93,2,1,0.8942307692307693,False
67,313,noise_T24_b3.0_na_p0.6,noise,T24,beta,3.0,na,0.6,210,1254739709.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,211.0,1.0,93,2,1,0.8942307692307693,False
67,313,noise_T24_b3.0_na_p0.6,noise,T24,beta,3.0,na,0.6,210,1254739709.0,,theta_alt2,13.331430435180664,5,7,0.5,True,211.0,1.0,90,2,1,0.8653846153846154,False
67,313,noise_T24_b3.0_na_p0.8,noise,T24,beta,3.0,na,0.8,261,762438650.0,,theta_primary,9.398713684082026,5,7,0.5,True,274.0,13.0,29,2,1,0.5471698113207547,False
67,313,noise_T24_b3.0_na_p0.8,noise,T24,beta,3.0,na,0.8,261,762438650.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,274.0,13.0,29,2,1,0.5471698113207547,False
67,313,noise_T24_b3.0_na_p0.8,noise,T24,beta,3.0,na,0.8,261,762438650.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b1.0_na_p0.2,noise,T30,beta,1.0,na,0.2,107,899672022.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b1.0_na_p0.2,noise,T30,beta,1.0,na,0.2,107,899672022.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b1.0_na_p0.2,noise,T30,beta,1.0,na,0.2,107,899672022.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b1.0_na_p0.4,noise,T30,beta,1.0,na,0.4,158,1560036067.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b1.0_na_p0.4,noise,T30,beta,1.0,na,0.4,158,1560036067.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b1.0_na_p0.4,noise,T30,beta,1.0,na,0.4,158,1560036067.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b1.0_na_p0.6,noise,T30,beta,1.0,na,0.6,210,854729679.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b1.0_na_p0.6,noise,T30,beta,1.0,na,0.6,210,854729679.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b1.0_na_p0.6,noise,T30,beta,1.0,na,0.6,210,854729679.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b1.0_na_p0.8,noise,T30,beta,1.0,na,0.8,261,1430916808.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b1.0_na_p0.8,noise,T30,beta,1.0,na,0.8,261,1430916808.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b1.0_na_p0.8,noise,T30,beta,1.0,na,0.8,261,1430916808.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b2.0_na_p0.2,noise,T30,beta,2.0,na,0.2,107,746422743.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b2.0_na_p0.2,noise,T30,beta,2.0,na,0.2,107,746422743.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b2.0_na_p0.2,noise,T30,beta,2.0,na,0.2,107,746422743.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b2.0_na_p0.4,noise,T30,beta,2.0,na,0.4,158,1159603426.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b2.0_na_p0.4,noise,T30,beta,2.0,na,0.4,158,1159603426.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b2.0_na_p0.4,noise,T30,beta,2.0,na,0.4,158,1159603426.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b2.0_na_p0.6,noise,T30,beta,2.0,na,0.6,210,722486734.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b2.0_na_p0.6,noise,T30,beta,2.0,na,0.6,210,722486734.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b2.0_na_p0.6,noise,T30,beta,2.0,na,0.6,210,722486734.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b2.0_na_p0.8,noise,T30,beta,2.0,na,0.8,261,1286105289.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b2.0_na_p0.8,noise,T30,beta,2.0,na,0.8,261,1286105289.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b2.0_na_p0.8,noise,T30,beta,2.0,na,0.8,261,1286105289.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b3.0_na_p0.2,noise,T30,beta,3.0,na,0.2,107,1844665879.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b3.0_na_p0.2,noise,T30,beta,3.0,na,0.2,107,1844665879.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b3.0_na_p0.2,noise,T30,beta,3.0,na,0.2,107,1844665879.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b3.0_na_p0.4,noise,T30,beta,3.0,na,0.4,158,76610338.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b3.0_na_p0.4,noise,T30,beta,3.0,na,0.4,158,76610338.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b3.0_na_p0.4,noise,T30,beta,3.0,na,0.4,158,76610338.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T30_b3.0_na_p0.6,noise,T30,beta,3.0,na,0.6,210,1788779022.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b3.0_na_p0.6,noise,T30,beta,3.0,na,0.6,210,1788779022.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b3.0_na_p0.6,noise,T30,beta,3.0,na,0.6,210,1788779022.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b3.0_na_p0.8,noise,T30,beta,3.0,na,0.8,261,220641033.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b3.0_na_p0.8,noise,T30,beta,3.0,na,0.8,261,220641033.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T30_b3.0_na_p0.8,noise,T30,beta,3.0,na,0.8,261,220641033.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b1.0_na_p0.2,noise,T50,beta,1.0,na,0.2,107,392508196.0,,theta_primary,9.398713684082026,5,7,0.5,True,121.0,14.0,75,4,2,0.36231884057971014,True
67,313,noise_T50_b1.0_na_p0.2,noise,T50,beta,1.0,na,0.2,107,392508196.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,195.0,88.0,16,2,1,0.07729468599033816,True
67,313,noise_T50_b1.0_na_p0.2,noise,T50,beta,1.0,na,0.2,107,392508196.0,,theta_alt2,13.331430435180664,5,7,0.5,True,189.0,82.0,23,2,1,0.1111111111111111,True
67,313,noise_T50_b1.0_na_p0.4,noise,T50,beta,1.0,na,0.4,158,2114360849.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T50_b1.0_na_p0.4,noise,T50,beta,1.0,na,0.4,158,2114360849.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T50_b1.0_na_p0.4,noise,T50,beta,1.0,na,0.4,158,2114360849.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,noise_T50_b1.0_na_p0.6,noise,T50,beta,1.0,na,0.6,210,269023037.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b1.0_na_p0.6,noise,T50,beta,1.0,na,0.6,210,269023037.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b1.0_na_p0.6,noise,T50,beta,1.0,na,0.6,210,269023037.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b1.0_na_p0.8,noise,T50,beta,1.0,na,0.8,261,2008078906.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b1.0_na_p0.8,noise,T50,beta,1.0,na,0.8,261,2008078906.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b1.0_na_p0.8,noise,T50,beta,1.0,na,0.8,261,2008078906.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b2.0_na_p0.2,noise,T50,beta,2.0,na,0.2,107,243750181.0,,theta_primary,9.398713684082026,5,7,0.5,True,108.0,1.0,150,4,2,0.7246376811594203,True
67,313,noise_T50_b2.0_na_p0.2,noise,T50,beta,2.0,na,0.2,107,243750181.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,136.0,29.0,111,4,2,0.5362318840579711,True
67,313,noise_T50_b2.0_na_p0.2,noise,T50,beta,2.0,na,0.2,107,243750181.0,,theta_alt2,13.331430435180664,5,7,0.5,True,108.0,1.0,137,4,2,0.6618357487922706,True
67,313,noise_T50_b2.0_na_p0.4,noise,T50,beta,2.0,na,0.4,158,1743056912.0,,theta_primary,9.398713684082026,5,7,0.5,True,174.0,16.0,94,2,1,0.6025641025641025,True
67,313,noise_T50_b2.0_na_p0.4,noise,T50,beta,2.0,na,0.4,158,1743056912.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,207.0,49.0,61,2,1,0.391025641025641,True
67,313,noise_T50_b2.0_na_p0.4,noise,T50,beta,2.0,na,0.4,158,1743056912.0,,theta_alt2,13.331430435180664,5,7,0.5,True,179.0,21.0,89,2,1,0.5705128205128205,True
67,313,noise_T50_b2.0_na_p0.6,noise,T50,beta,2.0,na,0.6,210,166367548.0,,theta_primary,9.398713684082026,5,7,0.5,True,218.0,8.0,51,2,1,0.49038461538461536,False
67,313,noise_T50_b2.0_na_p0.6,noise,T50,beta,2.0,na,0.6,210,166367548.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,231.0,21.0,38,2,1,0.36538461538461536,False
67,313,noise_T50_b2.0_na_p0.6,noise,T50,beta,2.0,na,0.6,210,166367548.0,,theta_alt2,13.331430435180664,5,7,0.5,True,219.0,9.0,47,2,1,0.4519230769230769,False
67,313,noise_T50_b2.0_na_p0.8,noise,T50,beta,2.0,na,0.8,261,1850915899.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b2.0_na_p0.8,noise,T50,beta,2.0,na,0.8,261,1850915899.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b2.0_na_p0.8,noise,T50,beta,2.0,na,0.8,261,1850915899.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b3.0_na_p0.2,noise,T50,beta,3.0,na,0.2,107,1326025445.0,,theta_primary,9.398713684082026,5,7,0.5,True,119.0,12.0,183,2,1,0.8840579710144928,True
67,313,noise_T50_b3.0_na_p0.2,noise,T50,beta,3.0,na,0.2,107,1326025445.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,122.0,15.0,180,2,1,0.8695652173913043,True
67,313,noise_T50_b3.0_na_p0.2,noise,T50,beta,3.0,na,0.2,107,1326025445.0,,theta_alt2,13.331430435180664,5,7,0.5,True,120.0,13.0,167,2,1,0.8067632850241546,True
67,313,noise_T50_b3.0_na_p0.4,noise,T50,beta,3.0,na,0.4,158,644493264.0,,theta_primary,9.398713684082026,5,7,0.5,True,168.0,10.0,100,2,1,0.6410256410256411,True
67,313,noise_T50_b3.0_na_p0.4,noise,T50,beta,3.0,na,0.4,158,644493264.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,168.0,10.0,100,2,1,0.6410256410256411,True
67,313,noise_T50_b3.0_na_p0.4,noise,T50,beta,3.0,na,0.4,158,644493264.0,,theta_alt2,13.331430435180664,5,7,0.5,True,168.0,10.0,95,2,1,0.6089743589743589,True
67,313,noise_T50_b3.0_na_p0.6,noise,T50,beta,3.0,na,0.6,210,1214533372.0,,theta_primary,9.398713684082026,5,7,0.5,True,211.0,1.0,87,2,1,0.8365384615384616,False
67,313,noise_T50_b3.0_na_p0.6,noise,T50,beta,3.0,na,0.6,210,1214533372.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,212.0,2.0,86,2,1,0.8269230769230769,False
67,313,noise_T50_b3.0_na_p0.6,noise,T50,beta,3.0,na,0.6,210,1214533372.0,,theta_alt2,13.331430435180664,5,7,0.5,True,212.0,2.0,54,2,1,0.5192307692307693,False
67,313,noise_T50_b3.0_na_p0.8,noise,T50,beta,3.0,na,0.8,261,802972667.0,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b3.0_na_p0.8,noise,T50,beta,3.0,na,0.8,261,802972667.0,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,noise_T50_b3.0_na_p0.8,noise,T50,beta,3.0,na,0.8,261,802972667.0,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T24_na_na_p0.2,stuck,T24,na,,na,0.2,107,,,theta_primary,9.398713684082026,5,7,0.5,True,128.0,21.0,136,3,1,0.6570048309178744,True
67,313,stuck_T24_na_na_p0.2,stuck,T24,na,,na,0.2,107,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,190.0,83.0,124,1,0,0.5990338164251208,True
67,313,stuck_T24_na_na_p0.2,stuck,T24,na,,na,0.2,107,,,theta_alt2,13.331430435180664,5,7,0.5,True,132.0,25.0,131,3,1,0.6328502415458938,True
67,313,stuck_T24_na_na_p0.4,stuck,T24,na,,na,0.4,158,,,theta_primary,9.398713684082026,5,7,0.5,True,190.0,32.0,124,1,0,0.7948717948717948,True
67,313,stuck_T24_na_na_p0.4,stuck,T24,na,,na,0.4,158,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,190.0,32.0,124,1,0,0.7948717948717948,True
67,313,stuck_T24_na_na_p0.4,stuck,T24,na,,na,0.4,158,,,theta_alt2,13.331430435180664,5,7,0.5,True,190.0,32.0,124,1,0,0.7948717948717948,True
67,313,stuck_T24_na_na_p0.6,stuck,T24,na,,na,0.6,210,,,theta_primary,9.398713684082026,5,7,0.5,True,261.0,51.0,53,1,0,0.5096153846153846,False
67,313,stuck_T24_na_na_p0.6,stuck,T24,na,,na,0.6,210,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,261.0,51.0,53,1,0,0.5096153846153846,False
67,313,stuck_T24_na_na_p0.6,stuck,T24,na,,na,0.6,210,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T24_na_na_p0.8,stuck,T24,na,,na,0.8,261,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T24_na_na_p0.8,stuck,T24,na,,na,0.8,261,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T24_na_na_p0.8,stuck,T24,na,,na,0.8,261,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T30_na_na_p0.2,stuck,T30,na,,na,0.2,107,,,theta_primary,9.398713684082026,5,7,0.5,True,301.0,194.0,13,1,0,0.06280193236714976,True
67,313,stuck_T30_na_na_p0.2,stuck,T30,na,,na,0.2,107,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,301.0,194.0,13,1,0,0.06280193236714976,True
67,313,stuck_T30_na_na_p0.2,stuck,T30,na,,na,0.2,107,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,stuck_T30_na_na_p0.4,stuck,T30,na,,na,0.4,158,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
67,313,stuck_T30_na_na_p0.4,stuck,T30,na,,na,0.4,158,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
67,313,stuck_T30_na_na_p0.4,stuck,T30,na,,na,0.4,158,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
67,313,stuck_T30_na_na_p0.6,stuck,T30,na,,na,0.6,210,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T30_na_na_p0.6,stuck,T30,na,,na,0.6,210,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T30_na_na_p0.6,stuck,T30,na,,na,0.6,210,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T30_na_na_p0.8,stuck,T30,na,,na,0.8,261,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T30_na_na_p0.8,stuck,T30,na,,na,0.8,261,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T30_na_na_p0.8,stuck,T30,na,,na,0.8,261,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T50_na_na_p0.2,stuck,T50,na,,na,0.2,107,,,theta_primary,9.398713684082026,5,7,0.5,True,128.0,21.0,102,4,2,0.4927536231884058,True
67,313,stuck_T50_na_na_p0.2,stuck,T50,na,,na,0.2,107,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,190.0,83.0,90,2,1,0.43478260869565216,True
67,313,stuck_T50_na_na_p0.2,stuck,T50,na,,na,0.2,107,,,theta_alt2,13.331430435180664,5,7,0.5,True,190.0,83.0,85,2,1,0.4106280193236715,True
67,313,stuck_T50_na_na_p0.4,stuck,T50,na,,na,0.4,158,,,theta_primary,9.398713684082026,5,7,0.5,True,190.0,32.0,90,2,1,0.5769230769230769,True
67,313,stuck_T50_na_na_p0.4,stuck,T50,na,,na,0.4,158,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,217.0,59.0,63,2,1,0.40384615384615385,True
67,313,stuck_T50_na_na_p0.4,stuck,T50,na,,na,0.4,158,,,theta_alt2,13.331430435180664,5,7,0.5,True,190.0,32.0,85,2,1,0.5448717948717948,True
67,313,stuck_T50_na_na_p0.6,stuck,T50,na,,na,0.6,210,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T50_na_na_p0.6,stuck,T50,na,,na,0.6,210,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T50_na_na_p0.6,stuck,T50,na,,na,0.6,210,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T50_na_na_p0.8,stuck,T50,na,,na,0.8,261,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T50_na_na_p0.8,stuck,T50,na,,na,0.8,261,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
67,313,stuck_T50_na_na_p0.8,stuck,T50,na,,na,0.8,261,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.2,bias,T24,alpha,0.3,neg,0.2,84,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.2,bias,T24,alpha,0.3,neg,0.2,84,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.2,bias,T24,alpha,0.3,neg,0.2,84,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.4,bias,T24,alpha,0.3,neg,0.4,113,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.4,bias,T24,alpha,0.3,neg,0.4,113,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.4,bias,T24,alpha,0.3,neg,0.4,113,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.6,bias,T24,alpha,0.3,neg,0.6,141,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.6,bias,T24,alpha,0.3,neg,0.6,141,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.6,bias,T24,alpha,0.3,neg,0.6,141,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.8,bias,T24,alpha,0.3,neg,0.8,170,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.8,bias,T24,alpha,0.3,neg,0.8,170,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_neg_p0.8,bias,T24,alpha,0.3,neg,0.8,170,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.2,bias,T24,alpha,0.3,pos,0.2,84,,,theta_primary,9.398713684082026,5,7,0.5,True,110.0,26.0,17,2,1,0.14655172413793102,False
68,199,bias_T24_a0.3_pos_p0.2,bias,T24,alpha,0.3,pos,0.2,84,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.2,bias,T24,alpha,0.3,pos,0.2,84,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.4,bias,T24,alpha,0.3,pos,0.4,113,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.4,bias,T24,alpha,0.3,pos,0.4,113,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.4,bias,T24,alpha,0.3,pos,0.4,113,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.6,bias,T24,alpha,0.3,pos,0.6,141,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.6,bias,T24,alpha,0.3,pos,0.6,141,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.6,bias,T24,alpha,0.3,pos,0.6,141,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.8,bias,T24,alpha,0.3,pos,0.8,170,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.8,bias,T24,alpha,0.3,pos,0.8,170,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.3_pos_p0.8,bias,T24,alpha,0.3,pos,0.8,170,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
68,199,bias_T24_a0.5_neg_p0.2,bias,T24,alpha,0.5,neg,0.2,84,,,theta_primary,9.398713684082026,5,7,0.5,True,112.0,28.0,48,2,1,0.41379310344827586,False
68,199,bias_T24_a0.5_neg_p0.2,bias,T24,alpha,0.5,neg,0.2,84,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
